code,parent_code,name
20.61,20.6,Fenestration of inner ear (initial)
20.62,20.6,Revision of fenestration of inner ear
92.04,92.0,Gastrointestinal scan and radioisotope function study
92.03,92.0,Renal scan and radioisotope function study
92.0,92,Radioisotope scan and function study
92.05,92.0,Cardiovascular and hematopoietic scan and radioisotope function study
92.09,92.0,Other radioisotope function studies
92.01,92.0,Thyroid scan and radioisotope function studies
92.02,92.0,Liver scan and radioisotope function study
79.5,79,Open reduction of separated epiphysis
79.56,79.5,"Open reduction of separated epiphysis, tibia and fibula"
79.50,79.5,"Open reduction of separated epiphysis, unspecified site"
79.55,79.5,"Open reduction of separated epiphysis, femur"
79.52,79.5,"Open reduction of separated epiphysis, radius and ulna"
79.51,79.5,"Open reduction of separated epiphysis, humerus"
79.59,79.5,"Open reduction of separated epiphysis, other specified bone"
51.1,51,Diagnostic procedures on biliary tract
51.15,51.1,Pressure measurement of sphincter of Oddi
51.19,51.1,Other diagnostic procedures on biliary tract
51.12,51.1,Percutaneous biopsy of gallbladder or bile ducts
51.11,51.1,Endoscopic retrograde cholangiography [ERC]
51.13,51.1,Open biopsy of gallbladder or bile ducts
51.10,51.1,Endoscopic retrograde cholangiopancreatography [ERCP]
51.14,51.1,Other closed [endoscopic] biopsy of biliary duct or sphincter of Oddi
78.4,78,Other repair or plastic operations on bone
78.45,78.4,"Other repair or plastic operations on bone, femur"
78.43,78.4,"Other repair or plastic operations on bone, radius and ulna"
78.41,78.4,"Other repair or plastic operations on bone, scapula, clavicle, and thorax [ribs and sternum]"
78.42,78.4,"Other repair or plastic operations on bone, humerus"
78.40,78.4,"Other repair or plastic operations on bone, unspecified site"
78.46,78.4,"Other repair or plastic operations on bone, patella"
78.47,78.4,"Other repair or plastic operations on bone, tibia and fibula"
78.48,78.4,"Other repair or plastic operations on bone, tarsals and metatarsals"
78.44,78.4,"Other repair or plastic operations on bone, carpals and metacarpals"
78.49,78.4,"Other repair or plastic operations on bone, other bones"
43.8,43,Other partial gastrectomy
43.82,43.8,Laparoscopic vertical (sleeve) gastrectomy
43.81,43.8,Partial gastrectomy with jejunal transposition
43.89,43.8,Open and other partial gastrectomy
46.3,46,Other enterostomy
46.32,46.3,Percutaneous (endoscopic) jejunostomy [PEJ]
46.31,46.3,Delayed opening of other enterostomy
46.39,46.3,Other enterostomy
34.1,34,Incision of mediastinum
62,60-64.99,Operations on testes
60.1,60,Diagnostic procedures on prostate and seminal vesicles
60.13,60.1,Closed [percutaneous] biopsy of seminal vesicles
60.11,60.1,Closed [percutaneous] [needle] biopsy of prostate
60.19,60.1,Other diagnostic procedures on seminal vesicles
60.12,60.1,Open biopsy of prostate
60.14,60.1,Open biopsy of seminal vesicles
60.15,60.1,Biopsy of periprostatic tissue
60.18,60.1,Other diagnostic procedures on prostate and periprostatic tissue
91.1,91,Microscopic examination of peritoneal and retroperitoneal specimen
91.13,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity"
91.12,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, culture"
91.14,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, parasitology"
91.19,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination"
91.11,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear"
91.16,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, cell block and Papanicolaou smear"
91.15,91.1,"Microscopic examination of peritoneal and retroperitoneal specimen, toxicology"
43,42-54.99,Incision and excision of stomach
20.23,20.2,Incision of middle ear
20.2,20,Incision of mastoid and middle ear
20.21,20.2,Incision of mastoid
20.22,20.2,Incision of petrous pyramid air cells
59.7,59,Other repair of urinary stress incontinence
59.79,59.7,Other repair of urinary stress incontinence
59.71,59.7,Levator muscle operation for urethrovesical suspension
59.72,59.7,Injection of implant into urethra and/or bladder neck
37.3,37,Pericardiectomy and excision of lesion of heart
37.31,37.3,Pericardiectomy
37.35,37.3,Partial ventriculectomy
37.33,37.3,"Excision or destruction of other lesion or tissue of heart, open approach"
37.34,37.3,"Excision or destruction of other lesion or tissue of heart, endovascular approach"
37.36,37.3,"Excision, destruction, or exclusion of left atrial appendage (LAA)"
37.32,37.3,Excision of aneurysm of heart
37.37,37.3,"Excision or destruction of other lesion or tissue of heart, thoracoscopic approach"
01.6,01,Excision of lesion of skull
64,60-64.99,Operations on penis
25.3,25,Complete glossectomy
66.5,66,Total bilateral salpingectomy
66.52,66.5,Removal of remaining fallopian tube
66.51,66.5,Removal of both fallopian tubes at same operative episode
63.9,63,"Other operations on spermatic cord, epididymis, and vas deferens"
63.91,63.9,Aspiration of spermatocele
63.92,63.9,Epididymotomy
63.99,63.9,"Other operations on spermatic card, epididymis, and vas deferens"
63.95,63.9,Insertion of valve in vas deferens
63.94,63.9,Lysis of adhesions of spermatic cord
63.93,63.9,Incision of spermatic cord
82.9,82,"Other operations on muscle, tendon, and fascia of hand"
82.93,82.9,Aspiration of other soft tissue of hand
82.96,82.9,Other injection of locally-acting therapeutic substance into soft tissue of hand
82.94,82.9,Injection of therapeutic substance into bursa of hand
82.95,82.9,Injection of therapeutic substance into tendon of hand
82.91,82.9,Lysis of adhesions of hand
82.92,82.9,Aspiration of bursa of hand
82.99,82.9,"Other operations on muscle, tendon, and fascia of hand"
16.2,16,Diagnostic procedures on orbit and eyeball
16.29,16.2,Other diagnostic procedures on orbit and eyeball
16.21,16.2,Ophthalmoscopy
16.22,16.2,Diagnostic aspiration of orbit
16.23,16.2,Biopsy of eyeball and orbit
31.2,31,Permanent tracheostomy
31.21,31.2,Mediastinal tracheostomy
31.29,31.2,Other permanent tracheostomy
83.97,83.9,Injection of therapeutic substance into tendon
83.9,83,"Other operations on muscle, tendon, fascia, and bursa"
83.92,83.9,Insertion or replacement of skeletal muscle stimulator
83.95,83.9,Aspiration of other soft tissue
83.98,83.9,Injection of locally acting therapeutic substance into other soft tissue
83.93,83.9,Removal of skeletal muscle stimulator
83.91,83.9,"Lysis of adhesions of muscle, tendon, fascia, and bursa"
83.96,83.9,Injection of therapeutic substance into bursa
83.99,83.9,"Other operations on muscle, tendon, fascia, and bursa"
83.94,83.9,Aspiration of bursa
87.8,87,X-ray of female genital organs
87.83,87.8,Opaque dye contrast hysterosalpingogram
87.82,87.8,Gas contrast hysterosalpingogram
87.84,87.8,Percutaneous hysterogram
87.85,87.8,Other x-ray of fallopian tubes and uterus
87.81,87.8,X-ray of gravid uterus
87.89,87.8,Other x-ray of female genital organs
10.31,10.3,Excision of lesion or tissue of conjunctiva
10.3,10,Excision or destruction of lesion or tissue of conjunctiva
10.32,10.3,Destruction of lesion of conjunctiva
10.33,10.3,Other destructive procedures on conjunctiva
09.41,09.4,Probing of lacrimal punctum
09.4,09,Manipulation of lacrimal passage
09.44,09.4,Intubation of nasolacrimal duct
09.43,09.4,Probing of nasolacrimal duct
09.42,09.4,Probing of lacrimal canaliculi
09.49,09.4,Other manipulation of lacrimal passage
18.7,18,Other plastic repair of external ear
18.71,18.7,Construction of auricle of ear
18.72,18.7,Reattachment of amputated ear
18.79,18.7,Other plastic repair of external ear
17.5,17,Additional cardiovascular procedures
17.55,17.5,Transluminal coronary atherectomy
17.51,17.5,"Implantation of rechargeable cardiac contractility modulation [CCM], total system"
17.52,17.5,Implantation or replacement of cardiac contractility modulation [CCM] rechargeable pulse generator only
17.53,17.5,Percutaneous atherectomy of extracranial vessel(s)
17.56,17.5,Atherectomy of other non-coronary vessel(s)
17.54,17.5,Percutaneous atherectomy of intracranial vessel(s)
94.3,94,Individual psychotherapy
94.39,94.3,Other individual psychotherapy
94.38,94.3,Supportive verbal psychotherapy
94.35,94.3,Crisis intervention
94.36,94.3,Play psychotherapy
94.32,94.3,Hypnotherapy
94.31,94.3,Psychoanalysis
94.33,94.3,Behavior therapy
94.34,94.3,Individual therapy for psychosexual dysfunction
94.37,94.3,Exploratory verbal psychotherapy
52.7,52,Radical pancreaticoduodenectomy
55.4,55,Partial nephrectomy
99.4,99,Prophylactic vaccination and inoculation against certain viral diseases
99.46,99.4,Vaccination against mumps
99.48,99.4,Administration of measles-mumps-rubella vaccine
99.41,99.4,Administration of poliomyelitis vaccine
99.45,99.4,Vaccination against measles
99.44,99.4,Vaccination against rabies
99.43,99.4,Vaccination against yellow fever
99.42,99.4,Vaccination against smallpox
99.47,99.4,Vaccination against rubella
08.3,08,Repair of blepharoptosis and lid retraction
08.31,08.3,Repair of blepharoptosis by frontalis muscle technique with suture
08.34,08.3,Repair of blepharoptosis by other levator muscle techniques
08.37,08.3,Reduction of overcorrection of ptosis
08.36,08.3,Repair of blepharoptosis by other techniques
08.35,08.3,Repair of blepharoptosis by tarsal technique
08.38,08.3,Correction of lid retraction
08.33,08.3,Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis
08.32,08.3,Repair of blepharoptosis by frontalis muscle technique with fascial sling
20.3,20,Diagnostic procedures on middle and inner ear
20.32,20.3,Biopsy of middle and inner ear
20.31,20.3,Electrocochleography
20.39,20.3,Other diagnostic procedures on middle and inner ear
92.12,92.1,Scan of other sites of head
92.17,92.1,Placental scan
92.1,92,Other radioisotope scan
92.11,92.1,Cerebral scan
92.14,92.1,Bone scan
92.18,92.1,Total body scan
92.19,92.1,Scan of other sites
92.15,92.1,Pulmonary scan
92.13,92.1,Parathyroid scan
92.16,92.1,Scan of lymphatic system
99.56,99.5,Administration of tetanus antitoxin
99.5,99,Other vaccination and inoculation
99.51,99.5,Prophylactic vaccination against the common cold
99.52,99.5,Prophylactic vaccination against influenza
99.54,99.5,Prophylactic vaccination against other arthropod-borne viral diseases
99.59,99.5,Other vaccination and inoculation
99.57,99.5,Administration of botulism antitoxin
99.55,99.5,Prophylactic administration of vaccine against other diseases
99.53,99.5,Prophylactic vaccination against arthropod-borne viral encephalitis
99.58,99.5,Administration of other antitoxins
06.3,06,Other partial thyroidectomy
06.31,06.3,Excision of lesion of thyroid
06.39,06.3,Other partial thyroidectomy
75.0,75,Intra-amniotic injection for abortion
39.1,39,Intra-abdominal venous shunt
18,18-20.99,Operations on external ear
01.3,01,Incision of brain and cerebral meninges
01.32,01.3,Lobotomy and tractotomy
01.31,01.3,Incision of cerebral meninges
01.39,01.3,Other incision of brain
39.3,39,Suture of vessel
39.30,39.3,Suture of unspecified blood vessel
39.32,39.3,Suture of vein
39.31,39.3,Suture of artery
12.83,12.8,"Revision of operative wound of anterior segment, not elsewhere classified"
12.8,12,Operations on sclera
12.87,12.8,Scleral reinforcement with graft
12.86,12.8,Other repair of scleral staphyloma
12.82,12.8,Repair of scleral fistula
12.84,12.8,Excision or destruction of lesion of sclera
12.89,12.8,Other operations on sclera
12.88,12.8,Other scleral reinforcement
12.81,12.8,Suture of laceration of sclera
12.85,12.8,Repair of scleral staphyloma with graft
10.1,10,Other incision of conjunctiva
61,60-64.99,Operations on scrotum and tunica vaginalis
05.9,05,Other operations on nervous system
34.2,34,"Diagnostic procedures on chest wall, pleura, mediastinum, and diaphragm"
34.27,34.2,Biopsy of diaphragm
34.21,34.2,Transpleural thoracoscopy
34.22,34.2,Mediastinoscopy
34.20,34.2,Thoracoscopic pleural biopsy
34.29,34.2,Other diagnostic procedures on mediastinum
34.23,34.2,Biopsy of chest wall
34.26,34.2,Open mediastinal biopsy
34.28,34.2,"Other diagnostic procedures on chest wall, pleura, and diaphragm"
34.25,34.2,Closed [percutaneous] [needle] biopsy of mediastinum
34.24,34.2,Other pleural biopsy
17.35,17.3,Laparoscopic left hemicolectomy
17.3,17,Laparoscopic partial excision of large intestine
17.31,17.3,Laparoscopic multiple segmental resection of large intestine
17.32,17.3,Laparoscopic cecectomy
17.39,17.3,Other laparoscopic partial excision of large intestine
17.34,17.3,Laparoscopic resection of transverse colon
17.33,17.3,Laparoscopic right hemicolectomy
17.36,17.3,Laparoscopic sigmoidectomy
09.5,09,Incision of lacrimal sac and passages
09.52,09.5,Incision of lacrimal canaliculi
09.59,09.5,Other incision of lacrimal passages
09.53,09.5,Incision of lacrimal sac
09.51,09.5,Incision of lacrimal punctum
25,21-29.99,Operations on tongue
07.0,07,Exploration of adrenal field
07.02,07.0,Bilateral exploration of adrenal field
07.01,07.0,Unilateral exploration of adrenal field
07.00,07.0,"Exploration of adrenal field, not otherwise specified"
15.0,15,Diagnostic procedures on extraocular muscles or tendons
15.01,15.0,Biopsy of extraocular muscle or tendon
15.09,15.0,Other diagnostic procedures on extraocular muscles and tendons
42.8,42,Other repair of esophagus
42.81,42.8,Insertion of permanent tube into esophagus
42.82,42.8,Suture of laceration of esophagus
42.86,42.8,Production of subcutaneous tunnel without esophageal anastomosis
42.84,42.8,"Repair of esophageal fistula, not elsewhere classified"
42.87,42.8,Other graft of esophagus
42.89,42.8,Other repair of esophagus
42.83,42.8,Closure of esophagostomy
42.85,42.8,Repair of esophageal stricture
70,65-71.99,Operations on vagina and cul-de-sac
22.3,22,External maxillary antrotomy
22.31,22.3,Radical maxillary antrotomy
22.39,22.3,Other external maxillary antrotomy
19.0,19,Stapes mobilization
16.7,16,Removal of ocular or orbital implant
16.71,16.7,Removal of ocular implant
16.72,16.7,Removal of orbital implant
15.6,15,Revision of extraocular muscle surgery
78.55,78.5,"Internal fixation of bone without fracture reduction, femur"
78.5,78,Internal fixation of bone without fracture reduction
78.52,78.5,"Internal fixation of bone without fracture reduction, humerus"
78.58,78.5,"Internal fixation of bone without fracture reduction, tarsals and metatarsals"
78.57,78.5,"Internal fixation of bone without fracture reduction, tibia and fibula"
78.56,78.5,"Internal fixation of bone without fracture reduction, patella"
78.51,78.5,"Internal fixation of bone without fracture reduction, scapula, clavicle, and thorax [ribs and sternum]"
78.54,78.5,"Internal fixation of bone without fracture reduction, carpals and metacarpals"
78.50,78.5,"Internal fixation of bone without fracture reduction, unspecified site"
78.59,78.5,"Internal fixation of bone without fracture reduction, other bones"
78.53,78.5,"Internal fixation of bone without fracture reduction, radius and ulna"
95.2,95,Objective functional tests of eye
95.21,95.2,Electroretinogram [ERG]
95.23,95.2,Visual evoked potential [VEP]
95.24,95.2,Electronystagmogram [ENG]
95.25,95.2,Electromyogram of eye [EMG]
95.26,95.2,"Tonography, provocative tests, and other glaucoma testing"
95.22,95.2,Electro-oculogram [EOG]
42.4,42,Excision of esophagus
42.41,42.4,Partial esophagectomy
42.40,42.4,"Esophagectomy, not otherwise specified"
42.42,42.4,Total esophagectomy
67.5,67,Repair of internal cervical os
67.51,67.5,Transabdominal cerclage of cervix
67.59,67.5,Other repair of internal cervical os
54.4,54,Excision or destruction of peritoneal tissue
61.0,61,Incision and drainage of scrotum and tunica vaginalis
45.4,45,Local excision or destruction of lesion or tissue of large intestine
45.49,45.4,Other destruction of lesion of large intestine
45.43,45.4,Endoscopic destruction of other lesion or tissue of large intestine
45.42,45.4,Endoscopic polypectomy of large intestine
45.41,45.4,Excision of lesion or tissue of large intestine
88.5,88,Angiocardiography using contrast material
88.56,88.5,Coronary arteriography using two catheters
88.55,88.5,Coronary arteriography using a single catheter
88.54,88.5,Combined right and left heart angiocardiography
88.52,88.5,Angiocardiography of right heart structures
88.57,88.5,Other and unspecified coronary arteriography
88.51,88.5,Angiocardiography of venae cavae
88.58,88.5,Negative-contrast cardiac roentgenography
88.50,88.5,"Angiocardiography, not otherwise specified"
88.59,88.5,Intra-operative coronary fluorescence vascular angiography
88.53,88.5,Angiocardiography of left heart structures
62.6,62,Repair of testes
62.69,62.6,Other repair of testis
62.61,62.6,Suture of laceration of testis
90.7,90,Microscopic examination of specimen from lymph node and of lymph
90.73,90.7,"Microscopic examination of specimen from lymph node and of lymph, culture and sensitivity"
90.76,90.7,"Microscopic examination of specimen from lymph node and of lymph, cell block and Papanicolaou smear"
90.72,90.7,"Microscopic examination of specimen from lymph node and of lymph, culture"
90.74,90.7,"Microscopic examination of specimen from lymph node and of lymph, parasitology"
90.79,90.7,"Microscopic examination of specimen from lymph node and of lymph, other microscopic examination"
90.71,90.7,"Microscopic examination of specimen from lymph node and of lymph, bacterial smear"
90.75,90.7,"Microscopic examination of specimen from lymph node and of lymph, toxicology"
35.4,35,Production of septal defect in heart
35.41,35.4,Enlargement of existing atrial septal defect
35.42,35.4,Creation of septal defect in heart
78.78,78.7,"Osteoclasis, tarsals and metatarsals"
78.7,78,Osteoclasis
78.71,78.7,"Osteoclasis, scapula, clavicle, and thorax [ribs and sternum]"
78.77,78.7,"Osteoclasis, tibia and fibula"
78.70,78.7,"Osteoclasis, unspecified site"
78.76,78.7,"Osteoclasis, patella"
78.74,78.7,"Osteoclasis, carpals and metacarpals"
78.79,78.7,"Osteoclasis, other bones"
78.73,78.7,"Osteoclasis, radius and ulna"
78.72,78.7,"Osteoclasis, humerus"
78.75,78.7,"Osteoclasis, femur"
48,42-54.99,"Operations on rectum, rectosigmoid and perirectal tissue"
81.9,81,Other operations on joint structures
81.96,81.9,Other repair of joint
81.98,81.9,Other diagnostic procedures on joint structures
81.95,81.9,Suture of capsule or ligament of other lower extremity
81.94,81.9,Suture of capsule or ligament of ankle and foot
81.91,81.9,Arthrocentesis
81.93,81.9,Suture of capsule or ligament of upper extremity
81.97,81.9,Revision of joint replacement of upper extremity
81.92,81.9,Injection of therapeutic substance into joint or ligament
81.99,81.9,Other operations on joint structures
63.5,63,Repair of spermatic cord and epididymis
63.51,63.5,Suture of laceration of spermatic cord and epididymis
63.53,63.5,Transplantation of spermatic cord
63.52,63.5,Reduction of torsion of testis or spermatic cord
63.59,63.5,Other repair of spermatic cord and epididymis
41.1,41,Puncture of spleen
91.7,91,Microscopic examination of specimen from operative wound
91.76,91.7,"Microscopic examination of specimen from operative wound, cell block and Papanicolaou smear"
91.74,91.7,"Microscopic examination of specimen from operative wound, parasitology"
91.79,91.7,"Microscopic examination of specimen from operative wound, other microscopic examination"
91.73,91.7,"Microscopic examination of specimen from operative wound, culture and sensitivity"
91.75,91.7,"Microscopic examination of specimen from operative wound, toxicology"
91.71,91.7,"Microscopic examination of specimen from operative wound, bacterial smear"
91.72,91.7,"Microscopic examination of specimen from operative wound, culture"
88.3,88,Other x-ray
88.36,88.3,Lymphangiogram of lower limb
88.32,88.3,Contrast arthrogram
88.34,88.3,Lymphangiogram of upper limb
88.31,88.3,Skeletal series
88.38,88.3,Other computerized axial tomography
88.35,88.3,Other soft tissue x-ray of upper limb
88.37,88.3,Other soft tissue x-ray of lower limb
88.33,88.3,Other skeletal x-ray
88.39,88.3,"X-ray, other and unspecified"
61.1,61,Diagnostic procedures on scrotum and tunica vaginalis
61.19,61.1,Other diagnostic procedures on scrotum and tunica vaginalis
61.11,61.1,Biopsy of scrotum or tunica vaginalis
07.61,07.6,"Partial excision of pituitary gland, transfrontal approach"
07.6,07,Hypophysectomy
07.69,07.6,"Total excision of pituitary gland, unspecified approach"
07.62,07.6,"Partial excision of pituitary gland, transsphenoidal approach"
07.65,07.6,"Total excision of pituitary gland, transsphenoidal approach"
07.68,07.6,"Total excision of pituitary gland, other specified approach"
07.63,07.6,"Partial excision of pituitary gland, unspecified approach"
07.64,07.6,"Total excision of pituitary gland, transfrontal approach"
14.9,14,"Other operations on retina, choroid, and posterior chamber"
05.11,05.1,Biopsy of sympathetic nerve or ganglion
05.1,05,Diagnostic procedures on sympathetic nerves or ganglia
05.19,05.1,Other diagnostic procedures on sympathetic nerves or ganglia
58.4,58,Repair of urethra
58.46,58.4,Other reconstruction of urethra
58.41,58.4,Suture of laceration of urethra
58.44,58.4,Reanastomosis of urethra
58.47,58.4,Urethral meatoplasty
58.45,58.4,Repair of hypospadias or epispadias
58.43,58.4,Closure of other fistula of urethra
58.42,58.4,Closure of urethrostomy
58.49,58.4,Other repair of urethra
12,08-16.99,"Operations on iris, ciliary body, sclera, and anterior chamber"
54.6,54,Suture of abdominal wall and peritoneum
54.64,54.6,Suture of peritoneum
54.62,54.6,Delayed closure of granulating abdominal wound
54.61,54.6,Reclosure of postoperative disruption of abdominal wall
54.63,54.6,Other suture of abdominal wall
59.6,59,Paraurethral suspension
46.9,46,Other operations on intestines
46.97,46.9,Transplant of intestine
46.93,46.9,Revision of anastomosis of small intestine
46.99,46.9,Other operations on intestines
46.91,46.9,Myotomy of sigmoid colon
46.94,46.9,Revision of anastomosis of large intestine
46.92,46.9,Myotomy of other parts of colon
46.96,46.9,Local perfusion of large intestine
46.95,46.9,Local perfusion of small intestine
18.0,18,Incision of external ear
18.02,18.0,Incision of external auditory canal
18.01,18.0,Piercing of ear lobe
18.09,18.0,Other incision of external ear
68.0,68,Hysterotomy
48.3,48,Local excision or destruction of lesion or tissue of rectum
48.33,48.3,Destruction of rectal lesion or tissue by laser
48.36,48.3,[Endoscopic] polypectomy of rectum
48.31,48.3,Radical electrocoagulation of rectal lesion or tissue
48.32,48.3,Other electrocoagulation of rectal lesion or tissue
48.34,48.3,Destruction of rectal lesion or tissue by cryosurgery
48.35,48.3,Local excision of rectal lesion or tissue
65-71.99,00-99.99,OPERATIONS ON THE FEMALE GENITAL ORGANS
26.9,26,Other operations on salivary gland or duct
26.91,26.9,Probing of salivary duct
26.99,26.9,Other operations on salivary gland or duct
38,35-39.99,"Incision, excision, and occlusion of vessels"
22.53,22.5,Incision of multiple nasal sinuses
22.52,22.5,Sphenoidotomy
22.5,22,Other nasal sinusotomy
22.51,22.5,Ethmoidotomy
22.50,22.5,"Sinusotomy, not otherwise specified"
88.6,88,Phlebography
88.65,88.6,Phlebography of other Intra-Abdominal veins using contrast material
88.60,88.6,"Phlebography using contrast material, unspecified site"
88.61,88.6,Phlebography of veins of head and neck using contrast material
88.64,88.6,Phlebography of the portal venous system using contrast material
88.63,88.6,Phlebography of other intrathoracic veins using contrast material
88.66,88.6,Phlebography of femoral and other lower extremity veins using contrast material
88.68,88.6,Impedance phlebography
88.62,88.6,Phlebography of pulmonary veins using contrast material
88.67,88.6,Phlebography of other specified sites using contrast material
52.4,52,Internal drainage of pancreatic cyst
89.37,89.3,Vital capacity determination
89.34,89.3,Digital examination of rectum
89.3,89,Other anatomic and physiologic measurements and manual examinations
89.32,89.3,Esophageal manometry
89.31,89.3,Dental examination
89.33,89.3,Digital examination of enterostomy stoma
89.36,89.3,Manual examination of breast
89.35,89.3,Transillumination of nasal sinuses
89.39,89.3,Other nonoperative measurements and examinations
89.38,89.3,Other nonoperative respiratory measurements
55.7,55,Nephropexy
81.2,81,Arthrodesis of other joint
81.21,81.2,Arthrodesis of hip
81.27,81.2,Metacarpophalangeal fusion
81.22,81.2,Arthrodesis of knee
81.28,81.2,Interphalangeal fusion
81.26,81.2,Metacarpocarpal fusion
81.29,81.2,Arthrodesis of other specified joints
81.20,81.2,Arthrodesis of unspecified joint
81.24,81.2,Arthrodesis of elbow
81.23,81.2,Arthrodesis of shoulder
81.25,81.2,Carporadial fusion
10.4,10,Conjunctivoplasty
10.41,10.4,Repair of symblepharon with free graft
10.43,10.4,Other reconstruction of conjunctival cul-de-sac
10.49,10.4,Other conjunctivoplasty
10.44,10.4,Other free graft to conjunctiva
10.42,10.4,Reconstruction of conjunctival cul-de-sac with free graft
73.3,73,Failed forceps
91.54,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, parasitology"
91.5,91,Microscopic examination of specimen from musculoskeletal system and of joint fluid
91.51,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, bacterial smear"
91.55,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, toxicology"
91.59,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, other microscopic examination"
91.52,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture"
91.53,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture and sensitivity"
91.56,91.5,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, cell block and Papanicolaou smear"
90.1,90,"Microscopic examination of specimen from endocrine gland, not elsewhere classified"
90.13,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity"
90.15,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology"
90.12,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture"
90.19,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination"
90.16,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and Papanicolaou smear"
90.11,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, bacterial smear"
90.14,90.1,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology"
00.7,00-00.99,Other hip procedures
00.70,00.7,"Revision of hip replacement, both acetabular and femoral components"
00.71,00.7,"Revision of hip replacement, acetabular component"
00.77,00.7,"Hip bearing surface, ceramic-on-polyethylene"
00.76,00.7,"Hip bearing surface, ceramic-on-ceramic"
00.72,00.7,"Revision of hip replacement, femoral component"
00.73,00.7,"Revision of hip replacement, acetabular liner and/or femoral head only"
00.75,00.7,"Hip bearing surface, metal-on-metal"
00.74,00.7,"Hip bearing surface, metal-on-polyethylene"
54.9,54,Other operations of abdominal region
54.92,54.9,Removal of foreign body from peritoneal cavity
54.91,54.9,Percutaneous abdominal drainage
54.94,54.9,Creation of peritoneovascular shunt
54.98,54.9,Peritoneal dialysis
54.93,54.9,Creation of cutaneoperitoneal fistula
54.96,54.9,Injection of air into peritoneal cavity
54.97,54.9,Injection of locally-acting therapeutic substance into peritoneal cavity
54.95,54.9,Incision of peritoneum
54.99,54.9,Other operations of abdominal region
35.2,35,Open and other replacement of heart valve
35.24,35.2,Open and other replacement of mitral valve
35.22,35.2,Open and other replacement of aortic valve
35.23,35.2,Open and other replacement of mitral valve with tissue graft
35.25,35.2,Open and other replacement of pulmonary valve with tissue graft
35.27,35.2,Open and other replacement of tricuspid valve with tissue graft
35.20,35.2,Open and other replacement of unspecified heart valve
35.21,35.2,Open and other replacement of aortic valve with tissue graft
35.28,35.2,Open and other replacement of tricuspid valve
35.26,35.2,Open and other replacement of pulmonary valve
78.9,78,Insertion of bone growth stimulator
78.99,78.9,"Insertion of bone growth stimulator, other bones"
78.98,78.9,"Insertion of bone growth stimulator, tarsals and metatarsals"
78.93,78.9,"Insertion of bone growth stimulator, radius and ulna"
78.96,78.9,"Insertion of bone growth stimulator, patella"
78.92,78.9,"Insertion of bone growth stimulator, humerus"
78.95,78.9,"Insertion of bone growth stimulator, femur"
78.90,78.9,"Insertion of bone growth stimulator, unspecified site"
78.94,78.9,"Insertion of bone growth stimulator, carpals and metacarpals"
78.91,78.9,"Insertion of bone growth stimulator, scapula, clavicle and thorax [ribs and sternum]"
78.97,78.9,"Insertion of bone growth stimulator, tibia and fibula"
39.6,39,Extracorporeal circulation and procedures auxiliary to heart surgery
39.63,39.6,Cardioplegia
39.61,39.6,Extracorporeal circulation auxiliary to open heart surgery
39.66,39.6,Percutaneous cardiopulmonary bypass
39.65,39.6,Extracorporeal membrane oxygenation [ECMO]
39.64,39.6,Intraoperative cardiac pacemaker
39.62,39.6,Hypothermia (systemic) incidental to open heart surgery
74.4,74,Cesarean section of other specified type
87.6,87,Other x-ray of digestive system
87.63,87.6,Small bowel series
87.62,87.6,Upper GI series
87.66,87.6,Contrast pancreatogram
87.64,87.6,Lower GI series
87.65,87.6,Other x-ray of intestine
87.61,87.6,Barium swallow
87.69,87.6,Other digestive tract x-ray
54.12,54.1,Reopening of recent laparotomy site
54.1,54,Laparotomy
54.11,54.1,Exploratory laparotomy
54.19,54.1,Other laparotomy
20.5,20,Other excision of middle ear
20.51,20.5,Excision of lesion of middle ear
20.59,20.5,Other excision of middle ear
77.5,77,Excision and repair of bunion and other toe deformities
77.54,77.5,Excision or correction of bunionette
77.51,77.5,Bunionectomy with soft tissue correction and osteotomy of the first metatarsal
77.59,77.5,Other bunionectomy
77.57,77.5,Repair of claw toe
77.56,77.5,Repair of hammer toe
